Anio,Mes,Alliance,region_norm,usuarios_activos,horas_totales,registros
2026,8,IQ Secundaria,MAO,10,4.0,16
2026,8,IQ Secundaria,MONTE CRISTI,8,8.4,16
2026,8,IQ Secundaria,MONTE PLATA,4,0.3,6
2026,8,IQ Secundaria,NAGUA,5,0.8,8
2026,8,IQ Secundaria,PUERTO PLATA,13,5.2,23
2026,8,IQ Secundaria,SAN CRISTOBAL,30,9.2,44
2026,8,IQ Secundaria,SAN FRANCISCO DE MACORIS,12,3.1,14
2026,8,IQ Secundaria,SAN JUAN DE LA MAGUANA,12,6.2,18
2026,8,IQ Secundaria,SAN PEDRO DE MACORIS,35,16.4,60
2026,8,IQ Secundaria,SANTIAGO,75,64.4,153
2026,8,IQ Secundaria,SANTO DOMINGO,211,145.2,435
2026,8,IQ Secundaria,Sin ubicación,240,84.5,445
2026,9,512,BARAHONA,2,0.8,2
2026,9,512,LA VEGA,2,1.9,2
2026,9,512,SAN CRISTOBAL,1,2.8,1
2026,9,512,SAN FRANCISCO DE MACORIS,1,0.5,1
2026,9,512,SAN JUAN DE LA MAGUANA,1,3.2,2
2026,9,512,SAN PEDRO DE MACORIS,3,5.1,4
2026,9,512,SANTO DOMINGO,5,1.5,5
2026,9,512,Sin ubicación,30,21.4,37
2026,9,IQ Primaria,BARAHONA,2,0.2,2
2026,9,IQ Primaria,HIGUEY,2,0.5,2
2026,9,IQ Primaria,LA VEGA,2,0.2,2
2026,9,IQ Primaria,MONTE CRISTI,2,0.2,2
2026,9,IQ Primaria,MONTE PLATA,1,0.7,2
2026,9,IQ Primaria,NAGUA,1,1.1,5
2026,9,IQ Primaria,PUERTO PLATA,1,0.1,1
2026,9,IQ Primaria,SAN CRISTOBAL,3,1.9,12
2026,9,IQ Primaria,SANTIAGO,3,0.4,3
2026,9,IQ Primaria,SANTO DOMINGO,7,1.0,11
2026,9,IQ Primaria,Sin ubicación,5,8.0,24
2026,9,IQ Secundaria,AZUA,16,3.9,26
2026,9,IQ Secundaria,BARAHONA,1,0.8,4
2026,9,IQ Secundaria,COTUI,7,0.5,8
2026,9,IQ Secundaria,HIGUEY,27,10.3,41
2026,9,IQ Secundaria,LA VEGA,17,2.0,19
2026,9,IQ Secundaria,MAO,2,0.4,2
2026,9,IQ Secundaria,MONTE CRISTI,35,38.4,46
2026,9,IQ Secundaria,MONTE PLATA,10,3.7,20
2026,9,IQ Secundaria,NAGUA,3,0.1,5
2026,9,IQ Secundaria,PUERTO PLATA,6,1.1,8
2026,9,IQ Secundaria,SAN CRISTOBAL,114,97.9,185
2026,9,IQ Secundaria,SAN FRANCISCO DE MACORIS,14,2.5,18
2026,9,IQ Secundaria,SAN JUAN DE LA MAGUANA,12,1.7,19
2026,9,IQ Secundaria,SAN PEDRO DE MACORIS,148,58.4,286
2026,9,IQ Secundaria,SANTIAGO,56,23.1,89
2026,9,IQ Secundaria,SANTO DOMINGO,163,63.8,294
2026,9,IQ Secundaria,Sin ubicación,182,41.0,291
