Anio,Trimestre,Programa,Rol,Grado,region_norm,usuarios_activos,horas_totales,registros
2023,Q4,IQP,Estudiante,3er grado,COTUI,1,0.3,1
2023,Q4,IQP,Estudiante,3er grado,HIGUEY,6,27.0,11
2023,Q4,IQP,Estudiante,3er grado,LA VEGA,2,3.4,2
2023,Q4,IQP,Estudiante,3er grado,MONTE CRISTI,2,5.8,2
2023,Q4,IQP,Estudiante,3er grado,PUERTO PLATA,1,0.2,1
2023,Q4,IQP,Estudiante,3er grado,SAN CRISTOBAL,3,22.7,4
2023,Q4,IQP,Estudiante,3er grado,SAN FRANCISCO DE MACORIS,5,25.9,14
2023,Q4,IQP,Estudiante,3er grado,SAN PEDRO DE MACORIS,5,19.8,8
2023,Q4,IQP,Estudiante,3er grado,SANTIAGO,3,2.5,3
2023,Q4,IQP,Estudiante,3er grado,SANTO DOMINGO,51,190.8,69
2023,Q4,IQP,Estudiante,3er grado,Sin ubicación,35,100.4,58
2023,Q4,IQP,Estudiante,4to grado,AZUA,5,48.1,13
2023,Q4,IQP,Estudiante,4to grado,COTUI,5,10.4,5
2023,Q4,IQP,Estudiante,4to grado,HIGUEY,31,54.5,37
2023,Q4,IQP,Estudiante,4to grado,LA VEGA,3,4.0,3
2023,Q4,IQP,Estudiante,4to grado,MAO,2,3.3,6
2023,Q4,IQP,Estudiante,4to grado,MONTE CRISTI,1,1.4,1
2023,Q4,IQP,Estudiante,4to grado,NAGUA,1,3.7,2
2023,Q4,IQP,Estudiante,4to grado,PUERTO PLATA,1,0.7,1
2023,Q4,IQP,Estudiante,4to grado,SAN CRISTOBAL,4,23.2,13
2023,Q4,IQP,Estudiante,4to grado,SAN FRANCISCO DE MACORIS,5,11.4,10
2023,Q4,IQP,Estudiante,4to grado,SAN PEDRO DE MACORIS,8,12.1,13
2023,Q4,IQP,Estudiante,4to grado,SANTIAGO,62,176.1,95
2023,Q4,IQP,Estudiante,4to grado,SANTO DOMINGO,74,283.9,108
2023,Q4,IQP,Estudiante,4to grado,Sin ubicación,26,46.3,47
2023,Q4,IQP,Estudiante,5to grado,AZUA,466,2794.2,771
2023,Q4,IQP,Estudiante,5to grado,BAHORUCO,202,788.5,370
2023,Q4,IQP,Estudiante,5to grado,BARAHONA,8,21.1,17
2023,Q4,IQP,Estudiante,5to grado,COTUI,802,5435.8,1455
2023,Q4,IQP,Estudiante,5to grado,HIGUEY,4206,20431.2,7543
2023,Q4,IQP,Estudiante,5to grado,LA VEGA,1204,8453.9,2289
2023,Q4,IQP,Estudiante,5to grado,MAO,185,739.1,308
2023,Q4,IQP,Estudiante,5to grado,MONTE CRISTI,294,1678.8,488
2023,Q4,IQP,Estudiante,5to grado,MONTE PLATA,57,163.5,66
2023,Q4,IQP,Estudiante,5to grado,NAGUA,530,4137.5,1006
2023,Q4,IQP,Estudiante,5to grado,PUERTO PLATA,699,6257.2,1500
2023,Q4,IQP,Estudiante,5to grado,SAN CRISTOBAL,4051,26961.5,7844
2023,Q4,IQP,Estudiante,5to grado,SAN FRANCISCO DE MACORIS,1072,8670.3,2235
2023,Q4,IQP,Estudiante,5to grado,SAN JUAN DE LA MAGUANA,317,1950.8,550
2023,Q4,IQP,Estudiante,5to grado,SAN PEDRO DE MACORIS,5891,35816.0,11555
2023,Q4,IQP,Estudiante,5to grado,SANTIAGO,6108,36584.6,11962
2023,Q4,IQP,Estudiante,5to grado,SANTO DOMINGO,13826,75969.9,25831
2023,Q4,IQP,Estudiante,5to grado,Sin ubicación,3408,18427.1,6243
2023,Q4,IQP,Estudiante,6to grado,AZUA,97,217.8,192
2023,Q4,IQP,Estudiante,6to grado,BAHORUCO,3,1.3,3
2023,Q4,IQP,Estudiante,6to grado,BARAHONA,1,1.0,1
2023,Q4,IQP,Estudiante,6to grado,COTUI,6,21.9,10
2023,Q4,IQP,Estudiante,6to grado,HIGUEY,21,59.9,34
2023,Q4,IQP,Estudiante,6to grado,LA VEGA,2,17.2,3
2023,Q4,IQP,Estudiante,6to grado,MAO,9,22.3,15
2023,Q4,IQP,Estudiante,6to grado,MONTE CRISTI,2,9.2,3
2023,Q4,IQP,Estudiante,6to grado,NAGUA,3,7.2,5
2023,Q4,IQP,Estudiante,6to grado,PUERTO PLATA,6,25.2,11
2023,Q4,IQP,Estudiante,6to grado,SAN CRISTOBAL,10,12.2,10
2023,Q4,IQP,Estudiante,6to grado,SAN FRANCISCO DE MACORIS,5,3.7,5
2023,Q4,IQP,Estudiante,6to grado,SAN PEDRO DE MACORIS,81,222.3,122
2023,Q4,IQP,Estudiante,6to grado,SANTIAGO,425,1344.2,637
2023,Q4,IQP,Estudiante,6to grado,SANTO DOMINGO,144,310.4,200
2023,Q4,IQP,Estudiante,6to grado,Sin ubicación,93,182.7,119
2023,Q4,IQP,Estudiante,No especificado,Sin ubicación,2,18.7,7
2023,Q4,IQP,Parent,No especificado,PUERTO PLATA,1,0.5,1
2023,Q4,IQP,Parent,No especificado,Sin ubicación,37,58.0,49
2023,Q4,IQP,Sin rol,No especificado,Sin ubicación,1,224.7,38
2023,Q4,IQS,Admin,No especificado,Sin ubicación,1,32.6,11
2023,Q4,IQS,Docente,1er grado,AZUA,6,24.7,19
2023,Q4,IQS,Docente,1er grado,BAHORUCO,4,24.5,7
2023,Q4,IQS,Docente,1er grado,BARAHONA,1,0.5,4
2023,Q4,IQS,Docente,1er grado,COTUI,2,13.3,4
2023,Q4,IQS,Docente,1er grado,HIGUEY,3,43.7,6
2023,Q4,IQS,Docente,1er grado,LA VEGA,7,46.5,19
2023,Q4,IQS,Docente,1er grado,MAO,3,5.5,6
2023,Q4,IQS,Docente,1er grado,MONTE CRISTI,3,11.7,5
2023,Q4,IQS,Docente,1er grado,NAGUA,1,0.7,1
2023,Q4,IQS,Docente,1er grado,PUERTO PLATA,5,65.3,21
2023,Q4,IQS,Docente,1er grado,SAN CRISTOBAL,5,167.8,30
2023,Q4,IQS,Docente,1er grado,SAN FRANCISCO DE MACORIS,8,29.6,16
2023,Q4,IQS,Docente,1er grado,SAN JUAN DE LA MAGUANA,1,0.9,1
2023,Q4,IQS,Docente,1er grado,SAN PEDRO DE MACORIS,5,32.3,12
2023,Q4,IQS,Docente,1er grado,SANTIAGO,13,225.9,54
2023,Q4,IQS,Docente,1er grado,SANTO DOMINGO,39,463.2,123
2023,Q4,IQS,Docente,1er grado,Sin ubicación,43,191.7,76
2023,Q4,IQS,Docente,4to grado,AZUA,69,451.1,178
2023,Q4,IQS,Docente,4to grado,BAHORUCO,37,226.3,90
2023,Q4,IQS,Docente,4to grado,BARAHONA,17,78.6,27
2023,Q4,IQS,Docente,4to grado,COTUI,80,617.2,179
2023,Q4,IQS,Docente,4to grado,HIGUEY,120,1688.6,393
2023,Q4,IQS,Docente,4to grado,LA VEGA,144,1945.6,406
2023,Q4,IQS,Docente,4to grado,MAO,21,141.0,45
2023,Q4,IQS,Docente,4to grado,MONTE CRISTI,58,625.3,180
2023,Q4,IQS,Docente,4to grado,MONTE PLATA,20,64.2,27
2023,Q4,IQS,Docente,4to grado,NAGUA,55,412.8,141
2023,Q4,IQS,Docente,4to grado,PUERTO PLATA,67,680.7,204
2023,Q4,IQS,Docente,4to grado,SAN CRISTOBAL,201,1825.8,525
2023,Q4,IQS,Docente,4to grado,SAN FRANCISCO DE MACORIS,80,605.2,183
2023,Q4,IQS,Docente,4to grado,SAN JUAN DE LA MAGUANA,39,174.0,82
2023,Q4,IQS,Docente,4to grado,SAN PEDRO DE MACORIS,337,3802.6,1023
2023,Q4,IQS,Docente,4to grado,SANTIAGO,367,2544.1,950
2023,Q4,IQS,Docente,4to grado,SANTO DOMINGO,1036,9220.9,2881
2023,Q4,IQS,Docente,4to grado,Sin ubicación,634,3462.6,1407
2023,Q4,IQS,Docente,5to grado,LA VEGA,1,1.9,2
2023,Q4,IQS,Docente,5to grado,NAGUA,1,2.3,1
2023,Q4,IQS,Docente,5to grado,PUERTO PLATA,1,7.3,6
2023,Q4,IQS,Docente,5to grado,SAN FRANCISCO DE MACORIS,1,6.8,1
2023,Q4,IQS,Docente,5to grado,SAN PEDRO DE MACORIS,1,0.1,3
2023,Q4,IQS,Docente,6to grado,AZUA,3,8.0,6
2023,Q4,IQS,Docente,6to grado,COTUI,47,411.3,131
2023,Q4,IQS,Docente,6to grado,HIGUEY,7,67.3,21
2023,Q4,IQS,Docente,6to grado,LA VEGA,39,718.7,162
2023,Q4,IQS,Docente,6to grado,MAO,2,31.5,6
2023,Q4,IQS,Docente,6to grado,MONTE CRISTI,2,6.4,3
2023,Q4,IQS,Docente,6to grado,MONTE PLATA,23,141.4,36
2023,Q4,IQS,Docente,6to grado,NAGUA,4,124.1,18
2023,Q4,IQS,Docente,6to grado,PUERTO PLATA,28,405.0,80
2023,Q4,IQS,Docente,6to grado,SAN CRISTOBAL,84,1437.5,322
2023,Q4,IQS,Docente,6to grado,SAN FRANCISCO DE MACORIS,26,281.8,70
2023,Q4,IQS,Docente,6to grado,SAN JUAN DE LA MAGUANA,2,10.0,6
2023,Q4,IQS,Docente,6to grado,SAN PEDRO DE MACORIS,63,946.3,242
2023,Q4,IQS,Docente,6to grado,SANTIAGO,60,1042.2,227
2023,Q4,IQS,Docente,6to grado,SANTO DOMINGO,141,1787.3,464
2023,Q4,IQS,Docente,6to grado,Sin ubicación,194,1807.4,571
2023,Q4,IQS,Docente,No especificado,AZUA,1,0.6,1
2023,Q4,IQS,Docente,No especificado,HIGUEY,1,1.8,1
2023,Q4,IQS,Docente,No especificado,LA VEGA,3,94.2,11
2023,Q4,IQS,Docente,No especificado,MONTE CRISTI,1,0.4,1
2023,Q4,IQS,Docente,No especificado,NAGUA,3,16.7,8
2023,Q4,IQS,Docente,No especificado,SAN CRISTOBAL,1,1.1,1
2023,Q4,IQS,Docente,No especificado,SAN FRANCISCO DE MACORIS,1,0.4,1
2023,Q4,IQS,Docente,No especificado,SAN PEDRO DE MACORIS,8,171.7,33
2023,Q4,IQS,Docente,No especificado,SANTIAGO,4,21.0,7
2023,Q4,IQS,Docente,No especificado,SANTO DOMINGO,13,171.3,47
2023,Q4,IQS,Docente,No especificado,Sin ubicación,13,59.7,25
2023,Q4,IQS,Editor,No especificado,SANTIAGO,1,184.7,26
2023,Q4,IQS,Estudiante,1er grado,AZUA,14,34.1,22
2023,Q4,IQS,Estudiante,1er grado,BAHORUCO,2,1.9,3
2023,Q4,IQS,Estudiante,1er grado,BARAHONA,4,1.5,4
2023,Q4,IQS,Estudiante,1er grado,COTUI,11,5.6,19
2023,Q4,IQS,Estudiante,1er grado,HIGUEY,20,27.9,35
2023,Q4,IQS,Estudiante,1er grado,LA VEGA,22,52.8,42
2023,Q4,IQS,Estudiante,1er grado,MAO,2,0.7,4
2023,Q4,IQS,Estudiante,1er grado,MONTE CRISTI,14,69.2,53
2023,Q4,IQS,Estudiante,1er grado,MONTE PLATA,1,3.2,9
2023,Q4,IQS,Estudiante,1er grado,NAGUA,26,34.4,78
2023,Q4,IQS,Estudiante,1er grado,PUERTO PLATA,17,33.3,42
2023,Q4,IQS,Estudiante,1er grado,SAN CRISTOBAL,85,301.1,170
2023,Q4,IQS,Estudiante,1er grado,SAN FRANCISCO DE MACORIS,9,8.3,19
2023,Q4,IQS,Estudiante,1er grado,SAN JUAN DE LA MAGUANA,2,7.6,2
2023,Q4,IQS,Estudiante,1er grado,SAN PEDRO DE MACORIS,43,95.3,93
2023,Q4,IQS,Estudiante,1er grado,SANTIAGO,58,266.0,131
2023,Q4,IQS,Estudiante,1er grado,SANTO DOMINGO,288,695.2,838
2023,Q4,IQS,Estudiante,1er grado,Sin ubicación,193,286.8,420
2023,Q4,IQS,Estudiante,2do grado,AZUA,584,3246.9,1215
2023,Q4,IQS,Estudiante,2do grado,BAHORUCO,377,2379.5,533
2023,Q4,IQS,Estudiante,2do grado,BARAHONA,46,142.6,67
2023,Q4,IQS,Estudiante,2do grado,COTUI,1064,8623.9,2365
2023,Q4,IQS,Estudiante,2do grado,HIGUEY,2108,10216.3,4550
2023,Q4,IQS,Estudiante,2do grado,LA VEGA,2249,18376.8,5107
2023,Q4,IQS,Estudiante,2do grado,MAO,124,475.6,222
2023,Q4,IQS,Estudiante,2do grado,MONTE CRISTI,873,6284.3,2212
2023,Q4,IQS,Estudiante,2do grado,MONTE PLATA,286,2029.0,481
2023,Q4,IQS,Estudiante,2do grado,NAGUA,483,1611.2,1072
2023,Q4,IQS,Estudiante,2do grado,PUERTO PLATA,788,7069.0,1844
2023,Q4,IQS,Estudiante,2do grado,SAN CRISTOBAL,4407,32549.1,9986
2023,Q4,IQS,Estudiante,2do grado,SAN FRANCISCO DE MACORIS,626,4634.6,1651
2023,Q4,IQS,Estudiante,2do grado,SAN JUAN DE LA MAGUANA,438,1992.5,753
2023,Q4,IQS,Estudiante,2do grado,SAN PEDRO DE MACORIS,4847,37028.0,11472
2023,Q4,IQS,Estudiante,2do grado,SANTIAGO,6927,30865.3,14140
2023,Q4,IQS,Estudiante,2do grado,SANTO DOMINGO,20172,120779.2,45408
2023,Q4,IQS,Estudiante,2do grado,Sin ubicación,8865,52260.7,19097
2023,Q4,IQS,Estudiante,3er grado,AZUA,9,16.4,30
2023,Q4,IQS,Estudiante,3er grado,COTUI,4,6.8,6
2023,Q4,IQS,Estudiante,3er grado,HIGUEY,38,178.1,44
2023,Q4,IQS,Estudiante,3er grado,LA VEGA,9,16.2,12
2023,Q4,IQS,Estudiante,3er grado,MAO,1,0.3,3
2023,Q4,IQS,Estudiante,3er grado,MONTE PLATA,5,16.5,6
2023,Q4,IQS,Estudiante,3er grado,NAGUA,11,6.3,17
2023,Q4,IQS,Estudiante,3er grado,PUERTO PLATA,5,13.3,8
2023,Q4,IQS,Estudiante,3er grado,SAN CRISTOBAL,20,55.8,34
2023,Q4,IQS,Estudiante,3er grado,SAN FRANCISCO DE MACORIS,3,2.8,3
2023,Q4,IQS,Estudiante,3er grado,SAN PEDRO DE MACORIS,8,24.3,12
2023,Q4,IQS,Estudiante,3er grado,SANTIAGO,16,34.4,23
2023,Q4,IQS,Estudiante,3er grado,SANTO DOMINGO,129,449.7,268
2023,Q4,IQS,Estudiante,3er grado,Sin ubicación,63,86.9,103
2023,Q4,IQS,Estudiante,4to grado,AZUA,13,17.2,24
2023,Q4,IQS,Estudiante,4to grado,BAHORUCO,1,0.2,2
2023,Q4,IQS,Estudiante,4to grado,COTUI,4,5.9,6
2023,Q4,IQS,Estudiante,4to grado,HIGUEY,3,5.6,4
2023,Q4,IQS,Estudiante,4to grado,LA VEGA,4,2.2,4
2023,Q4,IQS,Estudiante,4to grado,MONTE CRISTI,1,0.5,2
2023,Q4,IQS,Estudiante,4to grado,MONTE PLATA,1,0.1,1
2023,Q4,IQS,Estudiante,4to grado,NAGUA,2,0.9,6
2023,Q4,IQS,Estudiante,4to grado,PUERTO PLATA,1,0.4,1
2023,Q4,IQS,Estudiante,4to grado,SAN CRISTOBAL,2,10.5,4
2023,Q4,IQS,Estudiante,4to grado,SAN FRANCISCO DE MACORIS,2,1.4,2
2023,Q4,IQS,Estudiante,4to grado,SAN JUAN DE LA MAGUANA,1,2.2,2
2023,Q4,IQS,Estudiante,4to grado,SAN PEDRO DE MACORIS,12,69.8,32
2023,Q4,IQS,Estudiante,4to grado,SANTIAGO,23,41.0,31
2023,Q4,IQS,Estudiante,4to grado,SANTO DOMINGO,76,221.6,119
2023,Q4,IQS,Estudiante,4to grado,Sin ubicación,40,131.5,71
2023,Q4,IQS,Estudiante,5to grado,AZUA,12,32.0,16
2023,Q4,IQS,Estudiante,5to grado,BAHORUCO,1,1.2,4
2023,Q4,IQS,Estudiante,5to grado,BARAHONA,1,1.7,1
2023,Q4,IQS,Estudiante,5to grado,COTUI,2,5.1,5
2023,Q4,IQS,Estudiante,5to grado,HIGUEY,30,42.7,55
2023,Q4,IQS,Estudiante,5to grado,LA VEGA,15,44.4,22
2023,Q4,IQS,Estudiante,5to grado,MAO,4,7.5,9
2023,Q4,IQS,Estudiante,5to grado,MONTE CRISTI,3,1.5,4
2023,Q4,IQS,Estudiante,5to grado,MONTE PLATA,7,20.8,18
2023,Q4,IQS,Estudiante,5to grado,NAGUA,12,17.5,18
2023,Q4,IQS,Estudiante,5to grado,PUERTO PLATA,11,22.0,21
2023,Q4,IQS,Estudiante,5to grado,SAN CRISTOBAL,310,2624.4,893
2023,Q4,IQS,Estudiante,5to grado,SAN FRANCISCO DE MACORIS,5,1.5,6
2023,Q4,IQS,Estudiante,5to grado,SAN PEDRO DE MACORIS,43,124.6,65
2023,Q4,IQS,Estudiante,5to grado,SANTIAGO,76,117.0,116
2023,Q4,IQS,Estudiante,5to grado,SANTO DOMINGO,245,498.0,395
2023,Q4,IQS,Estudiante,5to grado,Sin ubicación,248,581.6,454
2023,Q4,IQS,Estudiante,6to grado,AZUA,154,425.3,325
2023,Q4,IQS,Estudiante,6to grado,BAHORUCO,2,4.5,17
2023,Q4,IQS,Estudiante,6to grado,BARAHONA,8,5.5,20
2023,Q4,IQS,Estudiante,6to grado,COTUI,37,39.3,72
2023,Q4,IQS,Estudiante,6to grado,HIGUEY,47,42.9,91
2023,Q4,IQS,Estudiante,6to grado,LA VEGA,66,241.3,134
2023,Q4,IQS,Estudiante,6to grado,MAO,4,1.5,5
2023,Q4,IQS,Estudiante,6to grado,MONTE CRISTI,12,41.6,19
2023,Q4,IQS,Estudiante,6to grado,MONTE PLATA,8,7.3,10
2023,Q4,IQS,Estudiante,6to grado,NAGUA,53,40.3,134
2023,Q4,IQS,Estudiante,6to grado,PUERTO PLATA,12,152.9,32
2023,Q4,IQS,Estudiante,6to grado,SAN CRISTOBAL,75,80.6,99
2023,Q4,IQS,Estudiante,6to grado,SAN FRANCISCO DE MACORIS,43,63.6,81
2023,Q4,IQS,Estudiante,6to grado,SAN JUAN DE LA MAGUANA,6,4.1,8
2023,Q4,IQS,Estudiante,6to grado,SAN PEDRO DE MACORIS,110,1086.5,407
2023,Q4,IQS,Estudiante,6to grado,SANTIAGO,241,406.1,453
2023,Q4,IQS,Estudiante,6to grado,SANTO DOMINGO,731,1281.4,1348
2023,Q4,IQS,Estudiante,6to grado,Sin ubicación,466,872.9,957
2023,Q4,IQS,Estudiante,No especificado,BAHORUCO,3,7.0,4
2023,Q4,IQS,Estudiante,No especificado,COTUI,9,19.8,12
2023,Q4,IQS,Estudiante,No especificado,HIGUEY,17,75.1,51
2023,Q4,IQS,Estudiante,No especificado,LA VEGA,31,173.9,44
2023,Q4,IQS,Estudiante,No especificado,MONTE CRISTI,2,16.0,4
2023,Q4,IQS,Estudiante,No especificado,MONTE PLATA,1,7.7,1
2023,Q4,IQS,Estudiante,No especificado,PUERTO PLATA,11,116.0,39
2023,Q4,IQS,Estudiante,No especificado,SAN CRISTOBAL,34,257.2,97
2023,Q4,IQS,Estudiante,No especificado,SAN FRANCISCO DE MACORIS,9,124.2,32
2023,Q4,IQS,Estudiante,No especificado,SAN JUAN DE LA MAGUANA,1,1.6,3
2023,Q4,IQS,Estudiante,No especificado,SAN PEDRO DE MACORIS,21,174.8,45
2023,Q4,IQS,Estudiante,No especificado,SANTIAGO,38,238.0,102
2023,Q4,IQS,Estudiante,No especificado,SANTO DOMINGO,118,752.3,248
2023,Q4,IQS,Estudiante,No especificado,Sin ubicación,59,519.4,149
2023,Q4,IQS,Invitado,4to grado,SAN CRISTOBAL,2,9.8,4
2023,Q4,IQS,Invitado,4to grado,SANTIAGO,1,3.5,2
2023,Q4,IQS,Invitado,4to grado,Sin ubicación,74,468.6,168
2023,Q4,IQS,Invitado,6to grado,HIGUEY,2,9.7,4
2023,Q4,IQS,Invitado,6to grado,LA VEGA,3,5.6,5
2023,Q4,IQS,Invitado,6to grado,MONTE CRISTI,2,2.1,3
2023,Q4,IQS,Invitado,6to grado,SAN CRISTOBAL,2,1.4,2
2023,Q4,IQS,Invitado,6to grado,SAN PEDRO DE MACORIS,1,18.3,4
2023,Q4,IQS,Invitado,6to grado,SANTIAGO,5,6.4,7
2023,Q4,IQS,Invitado,6to grado,SANTO DOMINGO,14,59.8,29
2023,Q4,IQS,Invitado,6to grado,Sin ubicación,665,1991.0,968
2023,Q4,IQS,Invitado,No especificado,Sin ubicación,3,5.9,4
2024,Q1,IQ512,Admin,No especificado,Sin ubicación,2,0.8,5
2024,Q1,IQ512,Editor,No especificado,Sin ubicación,1,6.0,6
2024,Q1,IQ512,Estudiante,No especificado,AZUA,14,22.5,37
2024,Q1,IQ512,Estudiante,No especificado,BAHORUCO,3,10.9,21
2024,Q1,IQ512,Estudiante,No especificado,BARAHONA,15,12.5,35
2024,Q1,IQ512,Estudiante,No especificado,COTUI,11,12.7,23
2024,Q1,IQ512,Estudiante,No especificado,HIGUEY,6,4.2,9
2024,Q1,IQ512,Estudiante,No especificado,LA VEGA,19,11.7,25
2024,Q1,IQ512,Estudiante,No especificado,MAO,7,6.5,16
2024,Q1,IQ512,Estudiante,No especificado,MONTE CRISTI,6,7.4,18
2024,Q1,IQ512,Estudiante,No especificado,MONTE PLATA,2,0.9,3
2024,Q1,IQ512,Estudiante,No especificado,NAGUA,7,8.1,15
2024,Q1,IQ512,Estudiante,No especificado,PUERTO PLATA,8,5.5,11
2024,Q1,IQ512,Estudiante,No especificado,SAN CRISTOBAL,11,5.7,15
2024,Q1,IQ512,Estudiante,No especificado,SAN FRANCISCO DE MACORIS,14,19.7,35
2024,Q1,IQ512,Estudiante,No especificado,SAN JUAN DE LA MAGUANA,8,4.2,9
2024,Q1,IQ512,Estudiante,No especificado,SAN PEDRO DE MACORIS,9,19.8,23
2024,Q1,IQ512,Estudiante,No especificado,SANTIAGO,12,9.3,17
2024,Q1,IQ512,Estudiante,No especificado,SANTO DOMINGO,77,93.8,149
2024,Q1,IQ512,Estudiante,No especificado,Sin ubicación,351,374.3,649
2024,Q1,IQP,Admin,No especificado,Sin ubicación,2,0.6,7
2024,Q1,IQP,Docente,1er grado,Sin ubicación,2,74.5,49
2024,Q1,IQP,Docente,2do grado,COTUI,1,0.9,1
2024,Q1,IQP,Docente,2do grado,LA VEGA,1,0.9,1
2024,Q1,IQP,Docente,2do grado,SAN CRISTOBAL,1,0.6,1
2024,Q1,IQP,Docente,2do grado,SANTIAGO,4,13.8,15
2024,Q1,IQP,Docente,3er grado,MAO,1,1.6,2
2024,Q1,IQP,Docente,4to grado,AZUA,1,1.0,3
2024,Q1,IQP,Docente,4to grado,MONTE CRISTI,2,1.3,3
2024,Q1,IQP,Docente,4to grado,SAN FRANCISCO DE MACORIS,1,0.5,2
2024,Q1,IQP,Docente,4to grado,SAN PEDRO DE MACORIS,1,0.3,1
2024,Q1,IQP,Docente,4to grado,SANTIAGO,4,5.5,9
2024,Q1,IQP,Docente,4to grado,SANTO DOMINGO,9,5.2,11
2024,Q1,IQP,Docente,4to grado,Sin ubicación,11,19.8,33
2024,Q1,IQP,Docente,5to grado,AZUA,9,12.8,18
2024,Q1,IQP,Docente,5to grado,BAHORUCO,1,1.2,2
2024,Q1,IQP,Docente,5to grado,COTUI,10,19.8,27
2024,Q1,IQP,Docente,5to grado,HIGUEY,46,75.2,94
2024,Q1,IQP,Docente,5to grado,LA VEGA,9,7.2,10
2024,Q1,IQP,Docente,5to grado,MAO,7,5.2,14
2024,Q1,IQP,Docente,5to grado,MONTE CRISTI,4,2.1,4
2024,Q1,IQP,Docente,5to grado,MONTE PLATA,2,0.6,2
2024,Q1,IQP,Docente,5to grado,NAGUA,3,10.0,5
2024,Q1,IQP,Docente,5to grado,PUERTO PLATA,7,13.1,17
2024,Q1,IQP,Docente,5to grado,SAN CRISTOBAL,11,9.6,15
2024,Q1,IQP,Docente,5to grado,SAN FRANCISCO DE MACORIS,11,15.8,28
2024,Q1,IQP,Docente,5to grado,SAN JUAN DE LA MAGUANA,3,1.0,3
2024,Q1,IQP,Docente,5to grado,SAN PEDRO DE MACORIS,30,31.2,42
2024,Q1,IQP,Docente,5to grado,SANTIAGO,47,104.8,152
2024,Q1,IQP,Docente,5to grado,SANTO DOMINGO,158,253.3,294
2024,Q1,IQP,Docente,5to grado,Sin ubicación,117,128.0,198
2024,Q1,IQP,Docente,6to grado,BAHORUCO,1,0.2,1
2024,Q1,IQP,Docente,6to grado,COTUI,5,17.3,24
2024,Q1,IQP,Docente,6to grado,HIGUEY,10,32.3,29
2024,Q1,IQP,Docente,6to grado,LA VEGA,4,32.7,37
2024,Q1,IQP,Docente,6to grado,MAO,2,2.8,6
2024,Q1,IQP,Docente,6to grado,MONTE CRISTI,1,1.3,2
2024,Q1,IQP,Docente,6to grado,MONTE PLATA,1,0.6,1
2024,Q1,IQP,Docente,6to grado,NAGUA,4,11.4,7
2024,Q1,IQP,Docente,6to grado,PUERTO PLATA,2,2.4,3
2024,Q1,IQP,Docente,6to grado,SAN CRISTOBAL,35,50.0,69
2024,Q1,IQP,Docente,6to grado,SAN FRANCISCO DE MACORIS,5,8.5,11
2024,Q1,IQP,Docente,6to grado,SAN PEDRO DE MACORIS,2,1.6,2
2024,Q1,IQP,Docente,6to grado,SANTIAGO,18,34.9,47
2024,Q1,IQP,Docente,6to grado,SANTO DOMINGO,18,27.7,41
2024,Q1,IQP,Docente,6to grado,Sin ubicación,29,43.8,64
2024,Q1,IQP,Docente,No especificado,SAN FRANCISCO DE MACORIS,1,0.6,1
2024,Q1,IQP,Docente,No especificado,Sin ubicación,1,1.5,2
2024,Q1,IQP,Estudiante,1er grado,SAN PEDRO DE MACORIS,1,2.2,2
2024,Q1,IQP,Estudiante,1er grado,SANTO DOMINGO,10,32.7,33
2024,Q1,IQP,Estudiante,1er grado,Sin ubicación,19,17.6,31
2024,Q1,IQP,Estudiante,2do grado,AZUA,3,2.1,3
2024,Q1,IQP,Estudiante,2do grado,BAHORUCO,1,0.5,1
2024,Q1,IQP,Estudiante,2do grado,HIGUEY,2,1.1,2
2024,Q1,IQP,Estudiante,2do grado,LA VEGA,3,0.6,3
2024,Q1,IQP,Estudiante,2do grado,MONTE CRISTI,1,0.2,1
2024,Q1,IQP,Estudiante,2do grado,PUERTO PLATA,1,0.2,1
2024,Q1,IQP,Estudiante,2do grado,SAN CRISTOBAL,4,1.8,5
2024,Q1,IQP,Estudiante,2do grado,SAN FRANCISCO DE MACORIS,15,9.7,20
2024,Q1,IQP,Estudiante,2do grado,SAN PEDRO DE MACORIS,1,0.5,1
2024,Q1,IQP,Estudiante,2do grado,SANTIAGO,1,1.2,3
2024,Q1,IQP,Estudiante,2do grado,SANTO DOMINGO,35,19.1,35
2024,Q1,IQP,Estudiante,2do grado,Sin ubicación,44,20.1,51
2024,Q1,IQP,Estudiante,3er grado,HIGUEY,2,2.8,3
2024,Q1,IQP,Estudiante,3er grado,MONTE CRISTI,1,0.3,1
2024,Q1,IQP,Estudiante,3er grado,NAGUA,1,0.5,1
2024,Q1,IQP,Estudiante,3er grado,PUERTO PLATA,1,0.5,1
2024,Q1,IQP,Estudiante,3er grado,SAN CRISTOBAL,1,0.7,1
2024,Q1,IQP,Estudiante,3er grado,SAN FRANCISCO DE MACORIS,1,0.2,1
2024,Q1,IQP,Estudiante,3er grado,SANTIAGO,5,2.8,5
2024,Q1,IQP,Estudiante,3er grado,SANTO DOMINGO,9,9.8,10
2024,Q1,IQP,Estudiante,3er grado,Sin ubicación,19,15.5,32
2024,Q1,IQP,Estudiante,4to grado,AZUA,1,0.6,2
2024,Q1,IQP,Estudiante,4to grado,HIGUEY,2,0.5,2
2024,Q1,IQP,Estudiante,4to grado,MAO,1,1.6,2
2024,Q1,IQP,Estudiante,4to grado,MONTE PLATA,1,0.4,1
2024,Q1,IQP,Estudiante,4to grado,SAN CRISTOBAL,1,0.3,1
2024,Q1,IQP,Estudiante,4to grado,SANTIAGO,1,1.8,2
