Anio,Mes,Programa,Rol,Grado,region_norm,usuarios_activos,horas_totales,registros
2024,5,IQS,Admin,6to grado,Sin ubicación,1,1.7,2
2024,5,IQS,Docente,1er grado,AZUA,5,12.9,21
2024,5,IQS,Docente,1er grado,BAHORUCO,1,1.8,2
2024,5,IQS,Docente,1er grado,BARAHONA,1,2.1,2
2024,5,IQS,Docente,1er grado,COTUI,3,5.2,12
2024,5,IQS,Docente,1er grado,HIGUEY,3,3.0,14
2024,5,IQS,Docente,1er grado,LA VEGA,6,12.0,12
2024,5,IQS,Docente,1er grado,MAO,3,6.9,7
2024,5,IQS,Docente,1er grado,MONTE CRISTI,5,5.8,10
2024,5,IQS,Docente,1er grado,PUERTO PLATA,6,15.2,27
2024,5,IQS,Docente,1er grado,SAN CRISTOBAL,3,2.1,6
2024,5,IQS,Docente,1er grado,SAN FRANCISCO DE MACORIS,4,12.1,16
2024,5,IQS,Docente,1er grado,SAN JUAN DE LA MAGUANA,3,1.0,5
2024,5,IQS,Docente,1er grado,SAN PEDRO DE MACORIS,2,0.8,4
2024,5,IQS,Docente,1er grado,SANTIAGO,7,11.1,16
2024,5,IQS,Docente,1er grado,SANTO DOMINGO,27,30.2,48
2024,5,IQS,Docente,1er grado,Sin ubicación,28,55.6,68
2024,5,IQS,Docente,2do grado,SANTO DOMINGO,1,1.2,2
2024,5,IQS,Docente,4to grado,AZUA,105,217.8,264
2024,5,IQS,Docente,4to grado,BAHORUCO,17,34.2,35
2024,5,IQS,Docente,4to grado,BARAHONA,40,81.9,109
2024,5,IQS,Docente,4to grado,COTUI,108,193.7,242
2024,5,IQS,Docente,4to grado,HIGUEY,115,227.0,315
2024,5,IQS,Docente,4to grado,LA VEGA,146,266.8,298
2024,5,IQS,Docente,4to grado,MAO,55,128.8,151
2024,5,IQS,Docente,4to grado,MONTE CRISTI,132,318.8,374
2024,5,IQS,Docente,4to grado,MONTE PLATA,88,148.8,195
2024,5,IQS,Docente,4to grado,NAGUA,81,190.1,216
2024,5,IQS,Docente,4to grado,PUERTO PLATA,93,169.6,232
2024,5,IQS,Docente,4to grado,SAN CRISTOBAL,168,289.4,380
2024,5,IQS,Docente,4to grado,SAN FRANCISCO DE MACORIS,102,170.0,188
2024,5,IQS,Docente,4to grado,SAN JUAN DE LA MAGUANA,84,140.8,215
2024,5,IQS,Docente,4to grado,SAN PEDRO DE MACORIS,197,353.7,416
2024,5,IQS,Docente,4to grado,SANTIAGO,207,414.5,444
2024,5,IQS,Docente,4to grado,SANTO DOMINGO,743,1385.2,1688
2024,5,IQS,Docente,4to grado,Sin ubicación,606,857.3,1256
2024,5,IQS,Docente,6to grado,AZUA,5,4.4,6
2024,5,IQS,Docente,6to grado,COTUI,7,11.2,12
2024,5,IQS,Docente,6to grado,HIGUEY,5,13.8,12
2024,5,IQS,Docente,6to grado,LA VEGA,7,21.1,21
2024,5,IQS,Docente,6to grado,MAO,2,7.0,8
2024,5,IQS,Docente,6to grado,MONTE CRISTI,2,6.3,5
2024,5,IQS,Docente,6to grado,MONTE PLATA,2,1.1,2
2024,5,IQS,Docente,6to grado,NAGUA,2,2.6,4
2024,5,IQS,Docente,6to grado,PUERTO PLATA,4,6.9,11
2024,5,IQS,Docente,6to grado,SAN CRISTOBAL,8,11.8,15
2024,5,IQS,Docente,6to grado,SAN FRANCISCO DE MACORIS,5,9.5,8
2024,5,IQS,Docente,6to grado,SAN JUAN DE LA MAGUANA,2,2.1,2
2024,5,IQS,Docente,6to grado,SAN PEDRO DE MACORIS,9,17.7,20
2024,5,IQS,Docente,6to grado,SANTIAGO,10,14.2,25
2024,5,IQS,Docente,6to grado,SANTO DOMINGO,28,60.4,54
2024,5,IQS,Docente,6to grado,Sin ubicación,39,44.9,78
2024,5,IQS,Docente,No especificado,COTUI,1,5.6,4
2024,5,IQS,Docente,No especificado,HIGUEY,1,0.6,1
2024,5,IQS,Docente,No especificado,MONTE CRISTI,1,13.2,13
2024,5,IQS,Docente,No especificado,PUERTO PLATA,1,0.6,4
2024,5,IQS,Docente,No especificado,SAN CRISTOBAL,1,0.3,1
2024,5,IQS,Docente,No especificado,SAN JUAN DE LA MAGUANA,1,1.1,2
2024,5,IQS,Docente,No especificado,SAN PEDRO DE MACORIS,2,2.4,3
2024,5,IQS,Docente,No especificado,SANTIAGO,1,0.9,1
2024,5,IQS,Docente,No especificado,SANTO DOMINGO,4,2.1,5
2024,5,IQS,Docente,No especificado,Sin ubicación,11,12.9,27
2024,5,IQS,Editor,No especificado,SANTIAGO,1,53.4,18
2024,5,IQS,Estudiante,1er grado,AZUA,35,39.4,117
2024,5,IQS,Estudiante,1er grado,BAHORUCO,1,1.2,4
2024,5,IQS,Estudiante,1er grado,BARAHONA,25,24.5,66
2024,5,IQS,Estudiante,1er grado,COTUI,20,16.9,52
2024,5,IQS,Estudiante,1er grado,HIGUEY,12,14.6,40
2024,5,IQS,Estudiante,1er grado,LA VEGA,17,17.0,49
2024,5,IQS,Estudiante,1er grado,MAO,3,1.4,6
2024,5,IQS,Estudiante,1er grado,MONTE CRISTI,19,15.0,52
2024,5,IQS,Estudiante,1er grado,MONTE PLATA,12,9.4,38
2024,5,IQS,Estudiante,1er grado,NAGUA,16,13.2,48
2024,5,IQS,Estudiante,1er grado,PUERTO PLATA,19,14.3,43
2024,5,IQS,Estudiante,1er grado,SAN CRISTOBAL,59,59.7,172
2024,5,IQS,Estudiante,1er grado,SAN FRANCISCO DE MACORIS,10,19.4,42
2024,5,IQS,Estudiante,1er grado,SAN JUAN DE LA MAGUANA,12,5.4,32
2024,5,IQS,Estudiante,1er grado,SAN PEDRO DE MACORIS,18,19.8,45
2024,5,IQS,Estudiante,1er grado,SANTIAGO,59,47.7,147
2024,5,IQS,Estudiante,1er grado,SANTO DOMINGO,157,170.8,510
2024,5,IQS,Estudiante,1er grado,Sin ubicación,168,165.4,504
2024,5,IQS,Estudiante,2do grado,AZUA,12,7.6,20
2024,5,IQS,Estudiante,2do grado,BAHORUCO,4,3.6,14
2024,5,IQS,Estudiante,2do grado,BARAHONA,12,9.8,30
2024,5,IQS,Estudiante,2do grado,COTUI,17,14.1,25
2024,5,IQS,Estudiante,2do grado,HIGUEY,41,67.8,78
2024,5,IQS,Estudiante,2do grado,LA VEGA,90,172.2,115
2024,5,IQS,Estudiante,2do grado,MAO,5,6.6,12
2024,5,IQS,Estudiante,2do grado,MONTE CRISTI,12,14.0,33
2024,5,IQS,Estudiante,2do grado,MONTE PLATA,7,4.6,12
2024,5,IQS,Estudiante,2do grado,NAGUA,13,8.7,19
2024,5,IQS,Estudiante,2do grado,PUERTO PLATA,18,28.3,29
2024,5,IQS,Estudiante,2do grado,SAN CRISTOBAL,258,335.5,469
2024,5,IQS,Estudiante,2do grado,SAN FRANCISCO DE MACORIS,138,204.5,280
2024,5,IQS,Estudiante,2do grado,SAN JUAN DE LA MAGUANA,12,9.7,23
2024,5,IQS,Estudiante,2do grado,SAN PEDRO DE MACORIS,35,58.7,88
2024,5,IQS,Estudiante,2do grado,SANTIAGO,37,53.5,77
2024,5,IQS,Estudiante,2do grado,SANTO DOMINGO,83,107.8,169
2024,5,IQS,Estudiante,2do grado,Sin ubicación,144,140.2,275
2024,5,IQS,Estudiante,3er grado,AZUA,6,6.8,12
2024,5,IQS,Estudiante,3er grado,BAHORUCO,5,4.0,5
2024,5,IQS,Estudiante,3er grado,COTUI,4,3.6,8
2024,5,IQS,Estudiante,3er grado,HIGUEY,10,17.0,12
2024,5,IQS,Estudiante,3er grado,LA VEGA,3,3.7,3
2024,5,IQS,Estudiante,3er grado,MONTE CRISTI,1,0.5,1
2024,5,IQS,Estudiante,3er grado,MONTE PLATA,1,0.4,2
2024,5,IQS,Estudiante,3er grado,NAGUA,1,1.1,1
2024,5,IQS,Estudiante,3er grado,PUERTO PLATA,1,0.4,3
2024,5,IQS,Estudiante,3er grado,SAN CRISTOBAL,1,2.4,3
2024,5,IQS,Estudiante,3er grado,SAN FRANCISCO DE MACORIS,6,6.3,10
2024,5,IQS,Estudiante,3er grado,SAN JUAN DE LA MAGUANA,2,0.8,3
2024,5,IQS,Estudiante,3er grado,SAN PEDRO DE MACORIS,14,12.0,28
2024,5,IQS,Estudiante,3er grado,SANTIAGO,23,21.7,35
2024,5,IQS,Estudiante,3er grado,SANTO DOMINGO,23,30.8,43
2024,5,IQS,Estudiante,3er grado,Sin ubicación,31,21.1,47
2024,5,IQS,Estudiante,4to grado,AZUA,38,55.1,96
2024,5,IQS,Estudiante,4to grado,BAHORUCO,5,2.4,6
2024,5,IQS,Estudiante,4to grado,BARAHONA,6,3.1,9
2024,5,IQS,Estudiante,4to grado,COTUI,23,17.3,41
2024,5,IQS,Estudiante,4to grado,HIGUEY,43,88.1,139
2024,5,IQS,Estudiante,4to grado,LA VEGA,19,28.2,35
2024,5,IQS,Estudiante,4to grado,MAO,5,3.7,8
2024,5,IQS,Estudiante,4to grado,MONTE CRISTI,6,19.1,21
2024,5,IQS,Estudiante,4to grado,MONTE PLATA,9,7.0,20
2024,5,IQS,Estudiante,4to grado,NAGUA,10,14.4,30
2024,5,IQS,Estudiante,4to grado,PUERTO PLATA,20,22.0,29
2024,5,IQS,Estudiante,4to grado,SAN CRISTOBAL,29,27.5,57
2024,5,IQS,Estudiante,4to grado,SAN FRANCISCO DE MACORIS,42,27.7,59
2024,5,IQS,Estudiante,4to grado,SAN JUAN DE LA MAGUANA,14,18.1,27
2024,5,IQS,Estudiante,4to grado,SAN PEDRO DE MACORIS,42,37.3,76
2024,5,IQS,Estudiante,4to grado,SANTIAGO,62,85.0,144
2024,5,IQS,Estudiante,4to grado,SANTO DOMINGO,185,263.2,385
2024,5,IQS,Estudiante,4to grado,Sin ubicación,164,187.7,365
2024,5,IQS,Estudiante,5to grado,AZUA,12,12.0,23
2024,5,IQS,Estudiante,5to grado,BAHORUCO,2,4.2,3
2024,5,IQS,Estudiante,5to grado,BARAHONA,2,0.8,3
2024,5,IQS,Estudiante,5to grado,COTUI,7,6.6,13
2024,5,IQS,Estudiante,5to grado,HIGUEY,18,31.0,68
2024,5,IQS,Estudiante,5to grado,LA VEGA,10,11.3,23
2024,5,IQS,Estudiante,5to grado,MAO,2,1.8,4
2024,5,IQS,Estudiante,5to grado,MONTE CRISTI,4,3.2,6
2024,5,IQS,Estudiante,5to grado,MONTE PLATA,4,11.1,6
2024,5,IQS,Estudiante,5to grado,NAGUA,3,3.1,7
2024,5,IQS,Estudiante,5to grado,PUERTO PLATA,8,6.9,17
2024,5,IQS,Estudiante,5to grado,SAN CRISTOBAL,15,13.1,17
2024,5,IQS,Estudiante,5to grado,SAN FRANCISCO DE MACORIS,7,5.6,8
2024,5,IQS,Estudiante,5to grado,SAN JUAN DE LA MAGUANA,10,12.0,40
2024,5,IQS,Estudiante,5to grado,SAN PEDRO DE MACORIS,29,28.0,45
2024,5,IQS,Estudiante,5to grado,SANTIAGO,15,12.4,18
2024,5,IQS,Estudiante,5to grado,SANTO DOMINGO,109,114.2,202
2024,5,IQS,Estudiante,5to grado,Sin ubicación,53,59.8,118
2024,5,IQS,Estudiante,6to grado,AZUA,1047,1663.8,2822
2024,5,IQS,Estudiante,6to grado,BAHORUCO,188,331.3,530
2024,5,IQS,Estudiante,6to grado,BARAHONA,518,607.6,1195
2024,5,IQS,Estudiante,6to grado,COTUI,1038,1644.0,2952
2024,5,IQS,Estudiante,6to grado,HIGUEY,1415,2873.7,4266
2024,5,IQS,Estudiante,6to grado,LA VEGA,1155,1729.4,2922
2024,5,IQS,Estudiante,6to grado,MAO,482,583.8,1103
2024,5,IQS,Estudiante,6to grado,MONTE CRISTI,749,1931.4,2676
2024,5,IQS,Estudiante,6to grado,MONTE PLATA,420,422.6,994
2024,5,IQS,Estudiante,6to grado,NAGUA,696,986.9,1741
2024,5,IQS,Estudiante,6to grado,PUERTO PLATA,814,1185.4,2222
2024,5,IQS,Estudiante,6to grado,SAN CRISTOBAL,1555,2075.2,4155
2024,5,IQS,Estudiante,6to grado,SAN FRANCISCO DE MACORIS,1043,1737.1,2578
2024,5,IQS,Estudiante,6to grado,SAN JUAN DE LA MAGUANA,638,867.9,1518
2024,5,IQS,Estudiante,6to grado,SAN PEDRO DE MACORIS,1601,2773.3,4429
2024,5,IQS,Estudiante,6to grado,SANTIAGO,2516,3442.3,6457
2024,5,IQS,Estudiante,6to grado,SANTO DOMINGO,8466,13781.9,21332
2024,5,IQS,Estudiante,6to grado,Sin ubicación,5969,7851.2,15488
2024,5,IQS,Estudiante,No especificado,COTUI,1,5.2,6
2024,5,IQS,Estudiante,No especificado,LA VEGA,1,0.8,1
2024,5,IQS,Estudiante,No especificado,MONTE PLATA,1,0.4,1
2024,5,IQS,Estudiante,No especificado,SAN CRISTOBAL,4,3.6,6
2024,5,IQS,Estudiante,No especificado,SAN JUAN DE LA MAGUANA,1,0.3,1
2024,5,IQS,Estudiante,No especificado,SANTIAGO,3,3.7,3
2024,5,IQS,Estudiante,No especificado,SANTO DOMINGO,8,7.5,16
2024,5,IQS,Estudiante,No especificado,Sin ubicación,3,3.2,5
2024,5,IQS,Invitado,4to grado,SAN CRISTOBAL,1,2.2,1
2024,5,IQS,Invitado,4to grado,Sin ubicación,1,0.1,2
2024,5,IQS,Invitado,6to grado,BARAHONA,6,8.3,21
2024,5,IQS,Invitado,6to grado,COTUI,1,0.7,3
2024,5,IQS,Invitado,6to grado,HIGUEY,2,5.3,7
2024,5,IQS,Invitado,6to grado,MAO,1,1.5,4
2024,5,IQS,Invitado,6to grado,MONTE CRISTI,5,23.0,25
2024,5,IQS,Invitado,6to grado,MONTE PLATA,1,0.6,1
2024,5,IQS,Invitado,6to grado,PUERTO PLATA,2,3.2,4
2024,5,IQS,Invitado,6to grado,SAN CRISTOBAL,1,0.2,1
2024,5,IQS,Invitado,6to grado,SAN FRANCISCO DE MACORIS,1,1.4,1
2024,5,IQS,Invitado,6to grado,SAN JUAN DE LA MAGUANA,2,4.9,5
2024,5,IQS,Invitado,6to grado,SANTIAGO,8,16.6,26
2024,5,IQS,Invitado,6to grado,SANTO DOMINGO,29,65.5,81
2024,5,IQS,Invitado,6to grado,Sin ubicación,871,988.4,1551
2024,5,IQS,Invitado,No especificado,Sin ubicación,2,0.3,3
2024,6,IQ512,Admin,No especificado,Sin ubicación,1,0.3,1
2024,6,IQ512,Coordinador,No especificado,Sin ubicación,1,0.0,1
2024,6,IQ512,Editor,No especificado,Sin ubicación,1,19.5,9
2024,6,IQ512,Estudiante,No especificado,AZUA,11,15.6,22
2024,6,IQ512,Estudiante,No especificado,BAHORUCO,3,2.8,5
2024,6,IQ512,Estudiante,No especificado,BARAHONA,11,17.3,30
2024,6,IQ512,Estudiante,No especificado,COTUI,6,4.0,10
2024,6,IQ512,Estudiante,No especificado,HIGUEY,4,5.5,12
2024,6,IQ512,Estudiante,No especificado,LA VEGA,21,15.1,24
2024,6,IQ512,Estudiante,No especificado,MAO,8,8.1,14
2024,6,IQ512,Estudiante,No especificado,MONTE CRISTI,5,3.4,6
2024,6,IQ512,Estudiante,No especificado,MONTE PLATA,5,3.7,8
2024,6,IQ512,Estudiante,No especificado,NAGUA,4,8.2,13
2024,6,IQ512,Estudiante,No especificado,PUERTO PLATA,3,3.0,7
2024,6,IQ512,Estudiante,No especificado,SAN CRISTOBAL,13,8.7,19
2024,6,IQ512,Estudiante,No especificado,SAN FRANCISCO DE MACORIS,10,20.9,29
2024,6,IQ512,Estudiante,No especificado,SAN JUAN DE LA MAGUANA,10,11.2,14
2024,6,IQ512,Estudiante,No especificado,SAN PEDRO DE MACORIS,4,3.8,7
2024,6,IQ512,Estudiante,No especificado,SANTIAGO,7,2.3,9
2024,6,IQ512,Estudiante,No especificado,SANTO DOMINGO,58,55.6,94
2024,6,IQ512,Estudiante,No especificado,Sin ubicación,509,621.6,845
2024,6,IQP,Admin,No especificado,Sin ubicación,1,0.3,1
2024,6,IQP,Coordinador,6to grado,Sin ubicación,1,0.0,1
2024,6,IQP,Docente,1er grado,Sin ubicación,1,10.8,16
2024,6,IQP,Docente,4to grado,COTUI,1,0.0,1
2024,6,IQP,Docente,4to grado,MONTE CRISTI,1,0.6,1
2024,6,IQP,Docente,4to grado,SAN CRISTOBAL,1,0.0,1
2024,6,IQP,Docente,4to grado,Sin ubicación,2,1.0,2
2024,6,IQP,Docente,5to grado,AZUA,4,2.5,5
2024,6,IQP,Docente,5to grado,BAHORUCO,3,2.1,5
2024,6,IQP,Docente,5to grado,BARAHONA,1,0.4,1
2024,6,IQP,Docente,5to grado,COTUI,1,0.9,1
2024,6,IQP,Docente,5to grado,HIGUEY,8,8.6,12
2024,6,IQP,Docente,5to grado,LA VEGA,4,2.1,6
2024,6,IQP,Docente,5to grado,MAO,1,1.6,1
2024,6,IQP,Docente,5to grado,MONTE PLATA,3,2.3,4
2024,6,IQP,Docente,5to grado,NAGUA,2,0.9,2
2024,6,IQP,Docente,5to grado,PUERTO PLATA,1,1.1,3
2024,6,IQP,Docente,5to grado,SAN CRISTOBAL,2,1.3,2
2024,6,IQP,Docente,5to grado,SAN FRANCISCO DE MACORIS,7,6.0,9
2024,6,IQP,Docente,5to grado,SAN JUAN DE LA MAGUANA,1,0.4,1
2024,6,IQP,Docente,5to grado,SAN PEDRO DE MACORIS,4,0.9,4
2024,6,IQP,Docente,5to grado,SANTIAGO,5,1.6,5
2024,6,IQP,Docente,5to grado,SANTO DOMINGO,23,12.9,24
2024,6,IQP,Docente,5to grado,Sin ubicación,21,10.7,21
2024,6,IQP,Docente,6to grado,COTUI,2,3.3,3
2024,6,IQP,Docente,6to grado,SAN CRISTOBAL,2,2.2,3
2024,6,IQP,Docente,6to grado,SAN PEDRO DE MACORIS,1,2.3,2
2024,6,IQP,Docente,6to grado,SANTO DOMINGO,4,2.4,4
2024,6,IQP,Docente,6to grado,Sin ubicación,2,1.0,2
2024,6,IQP,Estudiante,1er grado,AZUA,1,0.6,1
2024,6,IQP,Estudiante,1er grado,COTUI,2,1.9,3
2024,6,IQP,Estudiante,1er grado,SAN JUAN DE LA MAGUANA,3,4.9,5
2024,6,IQP,Estudiante,1er grado,SANTO DOMINGO,1,1.0,2
2024,6,IQP,Estudiante,1er grado,Sin ubicación,7,2.1,7
2024,6,IQP,Estudiante,2do grado,BAHORUCO,1,0.5,1
2024,6,IQP,Estudiante,2do grado,MONTE CRISTI,1,1.3,2
2024,6,IQP,Estudiante,2do grado,MONTE PLATA,1,0.2,1
2024,6,IQP,Estudiante,2do grado,PUERTO PLATA,1,0.1,1
2024,6,IQP,Estudiante,2do grado,SAN CRISTOBAL,1,0.5,1
2024,6,IQP,Estudiante,2do grado,SAN JUAN DE LA MAGUANA,1,1.6,1
2024,6,IQP,Estudiante,2do grado,SAN PEDRO DE MACORIS,3,1.5,3
2024,6,IQP,Estudiante,2do grado,SANTIAGO,1,1.2,1
2024,6,IQP,Estudiante,2do grado,SANTO DOMINGO,3,3.1,5
2024,6,IQP,Estudiante,2do grado,Sin ubicación,6,7.1,10
2024,6,IQP,Estudiante,3er grado,AZUA,1,0.7,1
2024,6,IQP,Estudiante,3er grado,HIGUEY,1,0.2,1
2024,6,IQP,Estudiante,3er grado,LA VEGA,1,0.2,1
2024,6,IQP,Estudiante,3er grado,MONTE CRISTI,1,0.6,1
2024,6,IQP,Estudiante,3er grado,SAN CRISTOBAL,1,0.3,1
2024,6,IQP,Estudiante,3er grado,SANTIAGO,1,1.2,1
2024,6,IQP,Estudiante,3er grado,SANTO DOMINGO,3,2.1,3
2024,6,IQP,Estudiante,3er grado,Sin ubicación,4,2.5,4
2024,6,IQP,Estudiante,4to grado,AZUA,4,6.0,6
2024,6,IQP,Estudiante,4to grado,COTUI,1,0.5,1
2024,6,IQP,Estudiante,4to grado,HIGUEY,1,0.1,1
2024,6,IQP,Estudiante,4to grado,LA VEGA,1,0.5,1
2024,6,IQP,Estudiante,4to grado,MONTE PLATA,2,0.7,2
2024,6,IQP,Estudiante,4to grado,SAN CRISTOBAL,1,0.4,1
2024,6,IQP,Estudiante,4to grado,SAN FRANCISCO DE MACORIS,1,0.3,1
2024,6,IQP,Estudiante,4to grado,SAN JUAN DE LA MAGUANA,1,0.2,1
2024,6,IQP,Estudiante,4to grado,SAN PEDRO DE MACORIS,2,1.1,3
2024,6,IQP,Estudiante,4to grado,SANTO DOMINGO,8,3.2,9
2024,6,IQP,Estudiante,4to grado,Sin ubicación,8,4.5,10
2024,6,IQP,Estudiante,5to grado,AZUA,1,0.2,1
2024,6,IQP,Estudiante,5to grado,BARAHONA,2,0.4,2
2024,6,IQP,Estudiante,5to grado,COTUI,4,1.2,4
2024,6,IQP,Estudiante,5to grado,HIGUEY,2,0.5,2
2024,6,IQP,Estudiante,5to grado,LA VEGA,5,2.1,5
2024,6,IQP,Estudiante,5to grado,NAGUA,1,0.0,1
2024,6,IQP,Estudiante,5to grado,SAN CRISTOBAL,4,1.5,4
2024,6,IQP,Estudiante,5to grado,SAN JUAN DE LA MAGUANA,4,3.8,5
2024,6,IQP,Estudiante,5to grado,SAN PEDRO DE MACORIS,2,4.2,3
2024,6,IQP,Estudiante,5to grado,SANTO DOMINGO,12,13.8,20
2024,6,IQP,Estudiante,5to grado,Sin ubicación,2,0.9,2
2024,6,IQP,Estudiante,6to grado,AZUA,17,10.6,20
2024,6,IQP,Estudiante,6to grado,BAHORUCO,3,2.5,4
2024,6,IQP,Estudiante,6to grado,BARAHONA,4,2.3,4
2024,6,IQP,Estudiante,6to grado,COTUI,6,3.4,8
2024,6,IQP,Estudiante,6to grado,HIGUEY,16,8.0,20
2024,6,IQP,Estudiante,6to grado,LA VEGA,8,4.8,8
2024,6,IQP,Estudiante,6to grado,MAO,3,1.5,3
2024,6,IQP,Estudiante,6to grado,MONTE CRISTI,5,4.1,5
2024,6,IQP,Estudiante,6to grado,MONTE PLATA,6,3.9,8
2024,6,IQP,Estudiante,6to grado,NAGUA,2,1.2,3
2024,6,IQP,Estudiante,6to grado,PUERTO PLATA,1,0.3,1
2024,6,IQP,Estudiante,6to grado,SAN CRISTOBAL,22,8.3,22
2024,6,IQP,Estudiante,6to grado,SAN FRANCISCO DE MACORIS,9,2.9,10
2024,6,IQP,Estudiante,6to grado,SAN JUAN DE LA MAGUANA,9,6.4,10
2024,6,IQP,Estudiante,6to grado,SAN PEDRO DE MACORIS,31,22.9,34
2024,6,IQP,Estudiante,6to grado,SANTIAGO,27,19.2,29
2024,6,IQP,Estudiante,6to grado,SANTO DOMINGO,117,70.1,129
2024,6,IQP,Estudiante,6to grado,Sin ubicación,152,103.9,170
2024,6,IQP,Parent,6to grado,Sin ubicación,2,0.5,2
2024,6,IQP,Parent,No especificado,Sin ubicación,2,0.7,2
2024,6,IQP,Sin rol,No especificado,Sin ubicación,1,4.9,8
2024,6,IQS,Admin,6to grado,Sin ubicación,1,0.0,1
2024,6,IQS,Admin,No especificado,Sin ubicación,1,1.1,4
2024,6,IQS,Docente,1er grado,AZUA,2,0.8,2
2024,6,IQS,Docente,1er grado,BAHORUCO,1,0.5,1
2024,6,IQS,Docente,1er grado,BARAHONA,1,1.6,2
2024,6,IQS,Docente,1er grado,COTUI,2,4.9,10
2024,6,IQS,Docente,1er grado,HIGUEY,3,10.6,15
2024,6,IQS,Docente,1er grado,LA VEGA,2,0.4,3
2024,6,IQS,Docente,1er grado,MAO,1,0.3,1
2024,6,IQS,Docente,1er grado,MONTE CRISTI,3,2.5,3
2024,6,IQS,Docente,1er grado,PUERTO PLATA,4,3.1,7
2024,6,IQS,Docente,1er grado,SAN FRANCISCO DE MACORIS,2,3.9,4
2024,6,IQS,Docente,1er grado,SAN JUAN DE LA MAGUANA,1,0.0,1
2024,6,IQS,Docente,1er grado,SAN PEDRO DE MACORIS,2,2.7,4
2024,6,IQS,Docente,1er grado,SANTIAGO,1,0.3,1
2024,6,IQS,Docente,1er grado,SANTO DOMINGO,13,14.7,22
2024,6,IQS,Docente,1er grado,Sin ubicación,18,16.2,35
2024,6,IQS,Docente,2do grado,SANTO DOMINGO,1,1.5,2
2024,6,IQS,Docente,4to grado,AZUA,38,55.6,71
2024,6,IQS,Docente,4to grado,BAHORUCO,6,11.7,12
2024,6,IQS,Docente,4to grado,BARAHONA,21,32.4,41
2024,6,IQS,Docente,4to grado,COTUI,29,32.7,56
2024,6,IQS,Docente,4to grado,HIGUEY,41,56.5,98
2024,6,IQS,Docente,4to grado,LA VEGA,51,61.4,86
2024,6,IQS,Docente,4to grado,MAO,15,13.8,20
2024,6,IQS,Docente,4to grado,MONTE CRISTI,43,94.1,103
2024,6,IQS,Docente,4to grado,MONTE PLATA,26,41.3,52
2024,6,IQS,Docente,4to grado,NAGUA,19,27.9,35
2024,6,IQS,Docente,4to grado,PUERTO PLATA,33,63.5,70
2024,6,IQS,Docente,4to grado,SAN CRISTOBAL,50,98.4,115
2024,6,IQS,Docente,4to grado,SAN FRANCISCO DE MACORIS,58,96.2,101
2024,6,IQS,Docente,4to grado,SAN JUAN DE LA MAGUANA,17,42.4,69
2024,6,IQS,Docente,4to grado,SAN PEDRO DE MACORIS,69,141.9,167
2024,6,IQS,Docente,4to grado,SANTIAGO,81,181.3,170
2024,6,IQS,Docente,4to grado,SANTO DOMINGO,262,417.5,502
2024,6,IQS,Docente,4to grado,Sin ubicación,158,244.6,332
2024,6,IQS,Docente,6to grado,AZUA,1,0.6,2
2024,6,IQS,Docente,6to grado,BAHORUCO,1,0.0,1
2024,6,IQS,Docente,6to grado,BARAHONA,1,0.6,1
2024,6,IQS,Docente,6to grado,COTUI,1,0.8,1
2024,6,IQS,Docente,6to grado,HIGUEY,1,0.2,1
2024,6,IQS,Docente,6to grado,LA VEGA,4,8.3,11
2024,6,IQS,Docente,6to grado,SAN CRISTOBAL,2,3.0,4
2024,6,IQS,Docente,6to grado,SAN FRANCISCO DE MACORIS,1,0.9,2
2024,6,IQS,Docente,6to grado,SAN JUAN DE LA MAGUANA,1,0.3,1
2024,6,IQS,Docente,6to grado,SAN PEDRO DE MACORIS,3,2.0,4
2024,6,IQS,Docente,6to grado,SANTIAGO,2,2.5,3
2024,6,IQS,Docente,6to grado,SANTO DOMINGO,9,16.7,22
2024,6,IQS,Docente,6to grado,Sin ubicación,7,3.9,10
2024,6,IQS,Docente,No especificado,AZUA,1,0.8,1
2024,6,IQS,Docente,No especificado,HIGUEY,1,0.6,1
2024,6,IQS,Docente,No especificado,MONTE CRISTI,1,0.9,1
2024,6,IQS,Docente,No especificado,SAN PEDRO DE MACORIS,1,1.0,2
2024,6,IQS,Docente,No especificado,SANTIAGO,3,4.2,4
2024,6,IQS,Docente,No especificado,Sin ubicación,5,3.6,9
2024,6,IQS,Editor,No especificado,SANTIAGO,1,27.9,12
2024,6,IQS,Estudiante,1er grado,AZUA,17,20.2,58
2024,6,IQS,Estudiante,1er grado,BAHORUCO,2,0.7,3
2024,6,IQS,Estudiante,1er grado,BARAHONA,18,14.3,41
2024,6,IQS,Estudiante,1er grado,COTUI,9,9.0,32
2024,6,IQS,Estudiante,1er grado,HIGUEY,12,18.8,53
2024,6,IQS,Estudiante,1er grado,LA VEGA,25,29.8,67
2024,6,IQS,Estudiante,1er grado,MAO,1,1.4,2
2024,6,IQS,Estudiante,1er grado,MONTE CRISTI,10,7.3,29
2024,6,IQS,Estudiante,1er grado,MONTE PLATA,7,8.8,24
2024,6,IQS,Estudiante,1er grado,NAGUA,11,14.4,42
2024,6,IQS,Estudiante,1er grado,PUERTO PLATA,14,23.2,73
2024,6,IQS,Estudiante,1er grado,SAN CRISTOBAL,29,29.9,101
2024,6,IQS,Estudiante,1er grado,SAN FRANCISCO DE MACORIS,13,31.2,50
2024,6,IQS,Estudiante,1er grado,SAN JUAN DE LA MAGUANA,6,4.3,14
